cycle_id,building_id,review_day,actual_g,predicted_g,lower_80_g,upper_80_g,lower_90_g,upper_90_g,covered_80,covered_90,target_status_80
2025-3,Lags 2,28,1554.0,1566.0132360757627,1346.2819832938223,1785.7444888577031,1201.316353691664,1930.7101184598614,True,True,Likely below
2025-3,Tags 1,28,1477.24,1579.7000711142343,1359.968818332294,1799.4313238961747,1215.0031887301357,1944.396953498333,True,True,Likely below
2025-3,Tags 2,28,1490.24,1614.2091902702637,1394.4779374883233,1833.940443052204,1249.512307886165,1978.9060726543623,True,True,Uncertain
2025-3,Tags 3,28,1582.1,1588.0946528193804,1368.36340003744,1807.8259056013208,1223.3977704352817,1952.791535203479,True,True,Uncertain
2025-4,Lags 1,7,1568.0,1511.1433592323351,1197.6564395065977,1824.6302789580725,1043.032482445987,1979.2542360186833,True,True,Uncertain
2025-4,Lags 2,7,1594.0,1473.6126980339425,1160.125778308205,1787.0996177596799,1005.5018212475943,1941.7235748202907,True,True,Likely below
2025-4,Tags 1,7,1441.5,1338.181587852414,1024.6946681266766,1651.6685075781513,870.0707110660658,1806.292464638762,True,True,Likely below
2025-4,Tags 2,7,1450.0400000000002,1322.7795870907476,1009.2926673650102,1636.266506816485,854.6687103043994,1790.8904638770957,True,True,Likely below
2025-4,Tags 3,7,1293.1200000000001,1292.424910289046,978.9379905633086,1605.9118300147834,824.3140335026978,1760.5357870753942,True,True,Likely below
2025-4,Lags 1,14,1568.0,1561.9825400664295,1302.025524539458,1821.9395555934009,1154.1969464646634,1969.7681336681956,True,True,Uncertain
2025-4,Lags 2,14,1594.0,1570.6875191970203,1310.7305036700488,1830.6445347239917,1162.9019255952542,1978.4731127987864,True,True,Uncertain
2025-4,Tags 1,14,1441.5,1505.8467134605685,1245.889697933597,1765.80372898754,1098.0611198588024,1913.6323070623346,True,True,Likely below
2025-4,Tags 2,14,1450.0400000000002,1575.3388898480207,1315.3818743210493,1835.2959053749921,1167.5532962462546,1983.1244834497868,True,True,Uncertain
2025-4,Tags 3,14,1293.1200000000001,1567.0634737692844,1307.106458242313,1827.0204892962558,1159.2778801675183,1974.8490673710505,False,True,Uncertain
2025-4,Lags 1,21,1568.0,1584.6354953218265,1349.7879836534034,1819.4830069902496,1186.060237848284,1983.210752795369,True,True,Uncertain
2025-4,Lags 2,21,1594.0,1588.823300843965,1353.9757891755419,1823.670812512388,1190.2480433704225,1987.3985583175074,True,True,Uncertain
2025-4,Tags 1,21,1441.5,1560.573907983981,1325.7263963155578,1795.421419652404,1161.9986505104384,1959.1491654575234,True,True,Likely below
2025-4,Tags 2,21,1450.0400000000002,1568.030388751503,1333.18287708308,1802.8779004199262,1169.4551312779606,1966.6056462250456,True,True,Uncertain
2025-4,Tags 3,21,1293.1200000000001,1566.1315948303754,1331.2840831619524,1800.9791064987985,1167.556337356833,1964.706852303918,False,True,Uncertain
2025-4,Lags 1,28,1568.0,1686.837106976912,1474.0464826912,1899.6277312626241,1336.8451658658028,2036.8290480880214,True,True,Uncertain
2025-4,Lags 2,28,1594.0,1694.8232661303516,1482.0326418446396,1907.6138904160637,1344.8313250192423,2044.815207241461,True,True,Uncertain
2025-4,Tags 1,28,1441.5,1342.3496819047637,1129.5590576190516,1555.1403061904757,992.3577407936543,1692.341623015873,True,True,Likely below
2025-4,Tags 2,28,1450.0400000000002,1365.3238557936522,1152.5332315079402,1578.1144800793643,1015.3319146825429,1715.3157969047616,True,True,Likely below
2025-4,Tags 3,28,1293.1200000000001,1374.3848283862444,1161.5942041005324,1587.1754526719565,1024.392887275135,1724.3767694973537,True,True,Likely below
2025-5,Lags 1,7,1306.0,1403.7032703901434,1041.363896372867,1766.0426444074199,904.8678367405298,1902.538704039757,True,True,Likely below
2025-5,Lags 2,7,1176.0,1374.5221185183455,1012.182744501069,1736.861492535622,875.6866848687318,1873.357552167959,True,True,Likely below
2025-5,Lags 3,7,1182.0,1392.632698136739,1030.2933241194626,1754.9720721540154,893.7972644871254,1891.4681317863526,True,True,Likely below
2025-5,Tags 1,7,1702.0,1513.5182105949063,1151.17883657763,1875.8575846121828,1014.6827769452927,2012.35364424452,True,True,Uncertain
2025-5,Tags 2,7,1776.0,1484.9484903608816,1122.6091163436051,1847.287864378158,986.113056711268,1983.7839240104952,True,True,Uncertain
2025-5,Tags 3,7,1738.0,1497.1218547442757,1134.7824807269992,1859.461228761552,998.286421094662,1995.9572883938893,True,True,Uncertain
2025-5,Lags 1,14,1306.0,1420.7651452476327,1045.4807152476367,1796.0495752476288,1016.9978598792957,1824.5324306159698,True,True,Likely below
2025-5,Lags 2,14,1176.0,1145.379777777778,770.0953477777819,1520.664207777774,741.6124924094408,1549.147063146115,True,True,Likely below
2025-5,Lags 3,14,1182.0,1160.0128667267916,784.7284367267955,1535.2972967267876,756.2455813584545,1563.7801520951286,True,True,Likely below
2025-5,Tags 1,14,1702.0,1479.628405774363,1104.343975774367,1854.912835774359,1075.861120406026,1883.3956911427001,True,True,Uncertain
2025-5,Tags 2,14,1776.0,1487.238630403993,1111.954200403997,1862.5230604039891,1083.471345035656,1891.0059157723301,True,True,Uncertain
