cycle_id,building_id,measurement_day,prediction_day,validation_cycle,snapshot_role,actual_day35_weight_kg_y,remaining_gain_to_day35_kg_y,current_weight_kg,current_to_target_ratio,recent_adg_kg_day,has_recent_adg,cumulative_adg_kg_day,weight_day_7_kg,weight_day_14_kg,weight_day_21_kg,weight_day_28_kg,percentage_alive,mortality_recent_3d_per_1000,temperature_deviation_from_band_c,humidity_deviation_from_band_pp,environment_out_of_band_days_7d,environment_staleness_days
2025-4,Lags 2,28,35,2025-4,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.594,0.43600000000000017,1.158,0.965,0.08057142857142856,1,0.05033333333333333,0.10100000000000002,0.24299999999999997,0.594,1.158,0.9567470956210903,0.6851355376824545,4.786825396825403,14.394841269841265,7,8
2025-4,Tags 1,7,35,2025-4,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.4415,1.3512,0.09029999999999998,0.5311764705882351,,0,,0.09029999999999998,,,,0.9769263040134247,4.428285088332634,0,21.329861111111143,7,0
2025-4,Tags 1,14,35,2025-4,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.4415,1.2257,0.2158,0.5678947368421052,0.01792857142857143,1,0.01792857142857143,0.09029999999999998,0.2158,,,0.9619633617675849,1.4916328718594134,0,22.171527777777797,7,0
2025-4,Tags 1,21,35,2025-4,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.4415,0.98163,0.45986999999999995,0.5748374999999999,0.034867142857142853,1,0.02639785714285714,0.09029999999999998,0.2158,0.45986999999999995,,0.9503565934834289,1.6314734535962334,1.7787349849849967,21.106212462462437,7,0
2025-4,Tags 1,28,35,2025-4,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.4415,0.7106800000000002,0.7308199999999998,0.6090166666666665,0.038707142857142836,1,0.030500952380952375,0.09029999999999998,0.2158,0.45986999999999995,0.7308199999999998,0.9291008250594323,1.1187246538945603,6.2322222222222265,9.840000000000003,7,4
2025-4,Tags 2,7,35,2025-4,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.4500400000000002,1.3564400000000003,0.09359999999999999,0.5505882352941175,,0,,0.09359999999999999,,,,0.9865244244806288,2.2459292532285233,,,,
2025-4,Tags 2,14,35,2025-4,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.4500400000000002,1.1945400000000004,0.25549999999999995,0.6723684210526314,0.023128571428571422,1,0.023128571428571422,0.09359999999999999,0.25549999999999995,,,0.976137001684447,1.3101253977166385,,,,
2025-4,Tags 2,21,35,2025-4,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.4500400000000002,0.9394200000000001,0.5106200000000001,0.638275,0.036445714285714303,1,0.029787142857142863,0.09359999999999999,0.25549999999999995,0.5106200000000001,,0.9653284671532847,1.2633352049410442,,,,
2025-4,Tags 2,28,35,2025-4,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.4500400000000002,0.6798600000000002,0.77018,0.6418166666666667,0.03707999999999999,1,0.03221809523809523,0.09359999999999999,0.25549999999999995,0.5106200000000001,0.77018,0.9460976979225154,0.9358038555118847,,,,
2025-4,Tags 3,7,35,2025-4,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.29312,1.20282,0.09029999999999998,0.5311764705882351,,0,,0.09029999999999998,,,,0.9900713186966857,1.11872465389456,0,18.693380614657244,7,0
2025-4,Tags 3,14,35,2025-4,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.29312,1.03888,0.25424,0.6690526315789475,0.023420000000000003,1,0.023420000000000003,0.09029999999999998,0.25424,,,0.9807019997203188,1.1653381811401669,0,19.6271424349882,7,0
2025-4,Tags 3,21,35,2025-4,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.29312,0.7985599999999999,0.49456000000000006,0.6182000000000001,0.034331428571428575,1,0.02887571428571429,0.09029999999999998,0.25424,0.49456000000000006,,0.9703537966717941,1.3517922901225934,0.8481060606060673,16.681123737373767,7,5
2025-4,Tags 3,28,35,2025-4,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.29312,0.50216,0.79096,0.6591333333333333,0.042342857142857133,1,0.03336476190476191,0.09029999999999998,0.25424,0.49456000000000006,0.79096,0.9527338833729548,0.9322705449121335,1.8481060606060673,16.681123737373767,7,12
2025-5,Lags 1,7,35,2025-5,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.306,1.211,0.095,0.5588235294117647,,0,,0.095,,,,0.9893000445831476,0.9808292465448062,,,,
2025-5,Lags 1,14,35,2025-5,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.306,1.103,0.203,0.5342105263157895,0.01542857142857143,1,0.01542857142857143,0.095,0.203,,,0.9821667409719126,0.8619408530242235,0,17.072222222222194,2,5
2025-5,Lags 1,21,35,2025-5,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.306,0.891,0.415,0.5187499999999999,0.03028571428571428,1,0.022857142857142854,0.095,0.203,0.415,,0.9750334373606777,1.069995541685243,0.35999999999999943,17.072222222222194,2,12
2025-5,Lags 1,28,35,2025-5,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.306,0.4640000000000001,0.842,0.7016666666666667,0.061,1,0.03557142857142857,0.095,0.203,0.415,0.842,0.9691484618814088,1.010551344924952,1.4569444444444635,13.405555555555495,7,0
2025-5,Lags 2,7,35,2025-5,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.176,1.085,0.091,0.5352941176470588,,0,,0.091,,,,0.9861818181818182,1.515151515151515,0,12.072222222222194,2,5
2025-5,Lags 2,14,35,2025-5,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.176,1.021,0.155,0.40789473684210525,0.009142857142857144,1,0.009142857142857144,0.091,0.155,,,0.9765454545454545,1.3939393939393938,0.18277777777780102,17.072222222222194,2,12
2025-5,Lags 2,21,35,2025-5,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.176,0.5059999999999999,0.67,0.8375,0.07357142857142858,1,0.04135714285714286,0.091,0.155,0.67,,0.9668181818181818,1.4545454545454544,0.5069444444444393,13.405555555555495,7,0
2025-5,Lags 2,28,35,2025-5,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.176,0.5019999999999999,0.674,0.5616666666666668,0.0005714285714285719,1,0.027761904761904765,0.091,0.155,0.67,0.674,0.9588181818181818,1.1818181818181819,1.9991666666666674,17.96597222222219,7,1
2025-5,Lags 3,7,35,2025-5,X values known at checkpoint; Day 35 weight is Y and is never included in X,0.721,0.613,0.108,0.6352941176470588,,0,,0.108,,,,0.9861261261261262,1.5015015015015016,,,,
2025-5,Lags 3,14,35,2025-5,X values known at checkpoint; Day 35 weight is Y and is never included in X,0.721,0.486,0.235,0.6184210526315789,0.018142857142857145,1,0.018142857142857145,0.108,0.235,,,0.9757657657657658,1.0510510510510511,0,17.03847517730493,7,0
2025-5,Lags 3,21,35,2025-5,X values known at checkpoint; Day 35 weight is Y and is never included in X,0.721,0.37,0.351,0.43875,0.01657142857142857,1,0.017357142857142856,0.108,0.235,0.351,,0.968018018018018,1.2612612612612613,0.23949275362319966,15.424057971014506,7,0
2025-5,Lags 3,28,35,2025-5,X values known at checkpoint; Day 35 weight is Y and is never included in X,0.721,0.04499999999999993,0.676,0.5633333333333334,0.04642857142857144,1,0.02704761904761905,0.108,0.235,0.351,0.676,0.9563963963963964,1.4714714714714716,0,4.625000000000043,7,0
2025-5,Tags 1,7,35,2025-5,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.702,1.5939999999999999,0.108,0.6352941176470588,,0,,0.108,,,,0.9900056306306306,1.4545795795795797,0,12.689583333333331,7,0
2025-5,Tags 1,14,35,2025-5,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.702,1.467,0.235,0.6184210526315789,0.018142857142857145,1,0.018142857142857145,0.108,0.235,,,0.9824042792792793,1.126126126126126,0,25.26912360688955,7,0
2025-5,Tags 1,21,35,2025-5,X values known at checkpoint; Day 35 weight is Y and is never included in X,1.702,1.24,0.462,0.5775,0.03242857142857143,1,0.02528571428571429,0.108,0.235,0.462,,0.9749436936936937,1.0792042042042043,1.451388888888868,18.929861111111094,7,0
