held_cycle,asymptote_kg,growth_rate,inflection_day,fit_cost,converged
2025-2,7.133946508032249,0.036762405745059644,46.88901582577604,0.8890698192616334,True
2025-3,5.861707900278834,0.04018524062717669,42.32064683606693,0.9480117654805714,True
2025-4,6.154657022017352,0.03909861156421649,43.33752169774623,0.8779844912615868,True
2025-5,5.528759591677548,0.04056079158441845,41.21918463664022,0.7298008260079563,True
2026-1,7.999999999929426,0.034700427074420045,49.81778437601954,0.7775186116700031,True
2026-2,5.798565663905561,0.04022169964951566,41.87685632222047,0.6891474229913541,True
