source_index,cycle_id,building_id,cycle_day,feature,feature_value,shap_recovery_effect
37,2025-4,Lags 1,7,missingindicator_humidity_deviation_from_band_pp,1.0,0.00021762869963354626
37,2025-4,Lags 1,7,missingindicator_environment_out_of_band_days_7d,1.0,0.00040946350195660616
37,2025-4,Lags 1,7,missingindicator_environment_staleness_days,1.0,0.000641195584085321
38,2025-4,Lags 1,14,cycle_day,14.0,-0.007008780861550922
38,2025-4,Lags 1,14,percentage_alive,0.9754135002235136,-0.001289605765575521
38,2025-4,Lags 1,14,mortality_recent_3d_per_1000,0.9834599910594548,0.0005849475785544427
38,2025-4,Lags 1,14,mortality_trend_delta_per_1000,0.0,9.962445722329828e-05
38,2025-4,Lags 1,14,weight_gap_pct,38.157894736842096,-0.00174450452950009
38,2025-4,Lags 1,14,weight_staleness_days,0.0,-0.005215130715895663
38,2025-4,Lags 1,14,temperature_deviation_from_band_c,0.7091914893617002,0.001070477399341257
38,2025-4,Lags 1,14,humidity_deviation_from_band_pp,20.944510638297857,0.002596570712769004
38,2025-4,Lags 1,14,environment_out_of_band_days_7d,2.0,-0.0011921398764394076
38,2025-4,Lags 1,14,environment_staleness_days,0.0,-2.1491352350078586e-05
38,2025-4,Lags 1,14,is_lags_building,1.0,-0.0078057796432520225
38,2025-4,Lags 1,14,historical_building_recovery,0.9109676282683532,0.00030221234274780426
38,2025-4,Lags 1,14,peer_delta_percentage_alive,-0.0007235014609333623,-0.0006977969748916927
38,2025-4,Lags 1,14,peer_delta_weight_gap_pct,2.1052631578947114,0.00011984013560986979
38,2025-4,Lags 1,14,missingindicator_temperature_deviation_from_band_c,0.0,-0.00044771729865869574
38,2025-4,Lags 1,14,missingindicator_humidity_deviation_from_band_pp,0.0,-0.00018138218634134413
38,2025-4,Lags 1,14,missingindicator_environment_out_of_band_days_7d,0.0,-0.0003505440349041401
38,2025-4,Lags 1,14,missingindicator_environment_staleness_days,0.0,-0.0005447394645221458
39,2025-4,Lags 1,21,cycle_day,21.0,-0.0015562735839475782
39,2025-4,Lags 1,21,percentage_alive,0.9677246312025034,0.00013613808940527675
39,2025-4,Lags 1,21,mortality_recent_3d_per_1000,0.8642527194158843,0.0006844435731280988
39,2025-4,Lags 1,21,mortality_trend_delta_per_1000,0.0,0.00025983045057114844
39,2025-4,Lags 1,21,weight_gap_pct,26.87500000000001,-0.00022229150854786837
39,2025-4,Lags 1,21,weight_staleness_days,0.0,-0.005038185686306801
39,2025-4,Lags 1,21,temperature_deviation_from_band_c,0.8913128447596677,0.001016228442156225
39,2025-4,Lags 1,21,humidity_deviation_from_band_pp,22.64819227738377,0.002408905784116669
39,2025-4,Lags 1,21,environment_out_of_band_days_7d,3.0,-0.0013993171620609976
39,2025-4,Lags 1,21,environment_staleness_days,6.0,-1.798723696896385e-05
39,2025-4,Lags 1,21,is_lags_building,1.0,-0.007252064835703506
39,2025-4,Lags 1,21,historical_building_recovery,0.9109676282683532,8.59993214069264e-05
39,2025-4,Lags 1,21,peer_delta_percentage_alive,0.0,-0.0006065317476351816
39,2025-4,Lags 1,21,peer_delta_weight_gap_pct,-9.297499999999989,-0.00021740771218007698
39,2025-4,Lags 1,21,missingindicator_temperature_deviation_from_band_c,0.0,-0.0006245094995607438
39,2025-4,Lags 1,21,missingindicator_humidity_deviation_from_band_pp,0.0,-0.0001948627337267735
39,2025-4,Lags 1,21,missingindicator_environment_out_of_band_days_7d,0.0,-0.00045595309633812144
39,2025-4,Lags 1,21,missingindicator_environment_staleness_days,0.0,-0.0006815080042804554
40,2025-4,Lags 1,28,cycle_day,28.0,0.006182573600464095
40,2025-4,Lags 1,28,percentage_alive,0.9552972731336612,0.0015661689365835563
40,2025-4,Lags 1,28,mortality_recent_3d_per_1000,0.7748472656832067,0.000657781745892535
40,2025-4,Lags 1,28,mortality_trend_delta_per_1000,0.059603635821785,7.738432619230002e-05
40,2025-4,Lags 1,28,weight_gap_pct,6.666666666666654,0.002415597739071125
40,2025-4,Lags 1,28,weight_staleness_days,0.0,-0.005061493938351975
40,2025-4,Lags 1,28,temperature_deviation_from_band_c,1.8913128447596677,0.0007474737622478887
40,2025-4,Lags 1,28,humidity_deviation_from_band_pp,22.64819227738377,0.002149837237271339
40,2025-4,Lags 1,28,environment_out_of_band_days_7d,3.0,-0.00155249812053161
40,2025-4,Lags 1,28,environment_staleness_days,13.0,3.909230761461996e-06
40,2025-4,Lags 1,28,is_lags_building,1.0,-0.006994466680160787
40,2025-4,Lags 1,28,historical_building_recovery,0.9109676282683532,-4.9336103809154635e-05
40,2025-4,Lags 1,28,peer_delta_percentage_alive,0.0025633897607063583,-0.0004357918967122299
40,2025-4,Lags 1,28,peer_delta_weight_gap_pct,-27.420000000000012,-0.0005504156825122136
40,2025-4,Lags 1,28,missingindicator_temperature_deviation_from_band_c,0.0,-0.0007997600149778477
40,2025-4,Lags 1,28,missingindicator_humidity_deviation_from_band_pp,0.0,-0.0002460502704910958
40,2025-4,Lags 1,28,missingindicator_environment_out_of_band_days_7d,0.0,-0.0006783618399589417
40,2025-4,Lags 1,28,missingindicator_environment_staleness_days,0.0,-0.0007605460251840437
41,2025-4,Lags 1,48,cycle_day,48.0,0.01784735128955621
41,2025-4,Lags 1,48,percentage_alive,0.9296379079123828,0.0028815586369287717
41,2025-4,Lags 1,48,mortality_recent_3d_per_1000,1.3112799880792727,0.00022153791033393766
41,2025-4,Lags 1,48,mortality_trend_delta_per_1000,0.0,0.00010736711708225462
41,2025-4,Lags 1,48,weight_gap_pct,12.88888888888889,0.0020025705335767288
41,2025-4,Lags 1,48,weight_staleness_days,13.0,0.020868105569832002
41,2025-4,Lags 1,48,temperature_deviation_from_band_c,2.2080357142856997,0.0002091541339413958
41,2025-4,Lags 1,48,humidity_deviation_from_band_pp,23.613392857142895,0.0012452502946793222
41,2025-4,Lags 1,48,environment_out_of_band_days_7d,7.0,0.0001249398702715694
41,2025-4,Lags 1,48,environment_staleness_days,1.0,-7.499544728798316e-07
41,2025-4,Lags 1,48,is_lags_building,1.0,-0.004314856336877516
41,2025-4,Lags 1,48,historical_building_recovery,0.9109676282683532,-0.00010545603596733514
41,2025-4,Lags 1,48,peer_delta_percentage_alive,0.0,-0.00020860018449746885
41,2025-4,Lags 1,48,peer_delta_weight_gap_pct,-6.55333333333332,-5.1273696918120925e-05
41,2025-4,Lags 1,48,missingindicator_temperature_deviation_from_band_c,0.0,-0.0003478394832370771
41,2025-4,Lags 1,48,missingindicator_humidity_deviation_from_band_pp,0.0,-0.00019024422635212701
41,2025-4,Lags 1,48,missingindicator_environment_out_of_band_days_7d,0.0,-0.0002984751259799587
41,2025-4,Lags 1,48,missingindicator_environment_staleness_days,0.0,-0.00036872880250958377
42,2025-4,Lags 2,7,cycle_day,7.0,-0.010703762930002853
42,2025-4,Lags 2,7,percentage_alive,0.9857908847184986,-0.003137452553519796
42,2025-4,Lags 2,7,mortality_recent_3d_per_1000,2.3830801310694074,-0.0007276866498795549
42,2025-4,Lags 2,7,mortality_trend_delta_per_1000,0.6181114089961277,-0.0002562813416442214
42,2025-4,Lags 2,7,weight_gap_pct,40.588235294117645,-0.002927143306081609
42,2025-4,Lags 2,7,weight_staleness_days,0.0,-0.005470735001263506
42,2025-4,Lags 2,7,temperature_deviation_from_band_c,1.4639997044917301,0.0012604184919204715
42,2025-4,Lags 2,7,humidity_deviation_from_band_pp,11.025694444444396,0.0010259858033055246
42,2025-4,Lags 2,7,environment_out_of_band_days_7d,7.0,0.00014594703670013322
42,2025-4,Lags 2,7,environment_staleness_days,0.0,4.237518664330209e-06
42,2025-4,Lags 2,7,is_lags_building,1.0,-0.009060539764852266
42,2025-4,Lags 2,7,historical_building_recovery,0.8969077008676865,-0.003993013695516747
42,2025-4,Lags 2,7,peer_delta_percentage_alive,0.0,-0.00077015458101525
42,2025-4,Lags 2,7,peer_delta_weight_gap_pct,-4.352941176470601,-0.0002131475916040776
42,2025-4,Lags 2,7,missingindicator_temperature_deviation_from_band_c,1.0,0.0006945480341285482
42,2025-4,Lags 2,7,missingindicator_humidity_deviation_from_band_pp,1.0,0.00021634999298427777
42,2025-4,Lags 2,7,missingindicator_environment_out_of_band_days_7d,1.0,0.00044800151186114647
42,2025-4,Lags 2,7,missingindicator_environment_staleness_days,1.0,0.0006733825877922946
43,2025-4,Lags 2,14,cycle_day,14.0,-0.007562770761265102
43,2025-4,Lags 2,14,percentage_alive,0.9763181411974976,-0.0015112867305374842
43,2025-4,Lags 2,14,mortality_recent_3d_per_1000,1.2511170688114388,0.0004407962553478981
43,2025-4,Lags 2,14,mortality_trend_delta_per_1000,0.0,8.141102556930925e-05
43,2025-4,Lags 2,14,weight_gap_pct,36.052631578947384,-0.001796358692970283
43,2025-4,Lags 2,14,weight_staleness_days,0.0,-0.005465700738611428
43,2025-4,Lags 2,14,temperature_deviation_from_band_c,0.9103518821603984,0.0011711675635574738
43,2025-4,Lags 2,14,humidity_deviation_from_band_pp,16.6805237315875,0.0020685658668471818
43,2025-4,Lags 2,14,environment_out_of_band_days_7d,2.0,-0.0010988608153808988
43,2025-4,Lags 2,14,environment_staleness_days,0.0,-2.1858926021134153e-05
43,2025-4,Lags 2,14,is_lags_building,1.0,-0.008469062282685475
43,2025-4,Lags 2,14,historical_building_recovery,0.8969077008676865,-0.004016412878408376
43,2025-4,Lags 2,14,peer_delta_percentage_alive,0.00018113951305065434,-0.0008778365611066811
43,2025-4,Lags 2,14,peer_delta_weight_gap_pct,0.0,7.751955984587678e-05
43,2025-4,Lags 2,14,missingindicator_temperature_deviation_from_band_c,0.0,-0.0005265187524926304
43,2025-4,Lags 2,14,missingindicator_humidity_deviation_from_band_pp,0.0,-0.00017679246379585784
43,2025-4,Lags 2,14,missingindicator_environment_out_of_band_days_7d,0.0,-0.00038047924114744655
43,2025-4,Lags 2,14,missingindicator_environment_staleness_days,0.0,-0.0005568534347395129
44,2025-4,Lags 2,21,cycle_day,21.0,-0.0019414354858373777
44,2025-4,Lags 2,21,percentage_alive,0.9689901697944592,-0.0002693595154360251
44,2025-4,Lags 2,21,mortality_recent_3d_per_1000,0.9830205540661304,0.0007180466744729448
44,2025-4,Lags 2,21,mortality_trend_delta_per_1000,0.0,0.00027336196928955835
44,2025-4,Lags 2,21,weight_gap_pct,25.750000000000007,0.00030512426502526247
44,2025-4,Lags 2,21,weight_staleness_days,0.0,-0.005431770349938742
44,2025-4,Lags 2,21,temperature_deviation_from_band_c,3.786825396825403,-0.002224104900977996
44,2025-4,Lags 2,21,humidity_deviation_from_band_pp,14.394841269841264,0.001842404509643532
44,2025-4,Lags 2,21,environment_out_of_band_days_7d,7.0,0.000185200108666304
44,2025-4,Lags 2,21,environment_staleness_days,1.0,1.4134852129554026e-06
44,2025-4,Lags 2,21,is_lags_building,1.0,-0.008678245097937798
44,2025-4,Lags 2,21,historical_building_recovery,0.8969077008676865,-0.0043459548906819995
44,2025-4,Lags 2,21,peer_delta_percentage_alive,0.0012655385919557727,-0.0006461623301598288
44,2025-4,Lags 2,21,peer_delta_weight_gap_pct,-10.422499999999992,-0.00022358560937803967
44,2025-4,Lags 2,21,missingindicator_temperature_deviation_from_band_c,0.0,-0.0006446379567995389
44,2025-4,Lags 2,21,missingindicator_humidity_deviation_from_band_pp,0.0,-0.00019857540501494356
44,2025-4,Lags 2,21,missingindicator_environment_out_of_band_days_7d,0.0,-0.0004869954299227219
44,2025-4,Lags 2,21,missingindicator_environment_staleness_days,0.0,-0.0007154304920282744
45,2025-4,Lags 2,28,cycle_day,28.0,0.007431843629747287
45,2025-4,Lags 2,28,percentage_alive,0.9567470956210904,0.0014573272472173482
45,2025-4,Lags 2,28,mortality_recent_3d_per_1000,0.6851355376824545,0.0006664276820407995
45,2025-4,Lags 2,28,mortality_trend_delta_per_1000,0.0,0.0002642917070504193
45,2025-4,Lags 2,28,weight_gap_pct,3.500000000000003,0.0028165334692540137
45,2025-4,Lags 2,28,weight_staleness_days,0.0,-0.0053506328188453415
45,2025-4,Lags 2,28,temperature_deviation_from_band_c,4.786825396825403,-0.0028265388187406386
45,2025-4,Lags 2,28,humidity_deviation_from_band_pp,14.394841269841264,0.0016545895266118998
45,2025-4,Lags 2,28,environment_out_of_band_days_7d,7.0,0.0002292617873743728
45,2025-4,Lags 2,28,environment_staleness_days,8.0,-3.7356908962707554e-06
45,2025-4,Lags 2,28,is_lags_building,1.0,-0.007953166417341695
45,2025-4,Lags 2,28,historical_building_recovery,0.8969077008676865,-0.003175680796255986
45,2025-4,Lags 2,28,peer_delta_percentage_alive,0.004013212248135556,-0.000400343512985939
45,2025-4,Lags 2,28,peer_delta_weight_gap_pct,-30.586666666666662,-0.000573837166812531
45,2025-4,Lags 2,28,missingindicator_temperature_deviation_from_band_c,0.0,-0.0008444645971349878
45,2025-4,Lags 2,28,missingindicator_humidity_deviation_from_band_pp,0.0,-0.0002472783744248756
45,2025-4,Lags 2,28,missingindicator_environment_out_of_band_days_7d,0.0,-0.0006852764831992222
45,2025-4,Lags 2,28,missingindicator_environment_staleness_days,0.0,-0.0007949844390475742
46,2025-4,Lags 2,48,cycle_day,48.0,0.018641960113206846
46,2025-4,Lags 2,48,percentage_alive,0.9336907953529936,0.00299743980319974
46,2025-4,Lags 2,48,mortality_recent_3d_per_1000,1.6383675901102177,-0.0004310578968285197
46,2025-4,Lags 2,48,mortality_trend_delta_per_1000,0.4510830248095663,-0.00033707599822004183
46,2025-4,Lags 2,48,weight_gap_pct,11.44444444444444,0.0019345861291015715
46,2025-4,Lags 2,48,weight_staleness_days,13.0,0.022248799845031832
46,2025-4,Lags 2,48,temperature_deviation_from_band_c,1.4828373015872671,0.0005695875232854227
46,2025-4,Lags 2,48,humidity_deviation_from_band_pp,23.020634920634848,0.0013153201525902224
46,2025-4,Lags 2,48,environment_out_of_band_days_7d,7.0,0.00011814867801029391
46,2025-4,Lags 2,48,environment_staleness_days,1.0,-1.6444667706796903e-07
46,2025-4,Lags 2,48,is_lags_building,1.0,-0.004420651631855062
46,2025-4,Lags 2,48,historical_building_recovery,0.8969077008676865,-0.0018485857699010323
46,2025-4,Lags 2,48,peer_delta_percentage_alive,0.004052887440610831,-0.00018399186621438835
46,2025-4,Lags 2,48,peer_delta_weight_gap_pct,-7.99777777777777,-0.00011029568596210315
46,2025-4,Lags 2,48,missingindicator_temperature_deviation_from_band_c,0.0,-0.00036895228384673624
46,2025-4,Lags 2,48,missingindicator_humidity_deviation_from_band_pp,0.0,-0.0001845373080253113
46,2025-4,Lags 2,48,missingindicator_environment_out_of_band_days_7d,0.0,-0.00031496159687741804
46,2025-4,Lags 2,48,missingindicator_environment_staleness_days,0.0,-0.000388938222203309
47,2025-4,Tags 1,7,cycle_day,7.0,-0.007598038626139904
47,2025-4,Tags 1,7,percentage_alive,0.9769263040134248,-0.0010192802433572922
47,2025-4,Tags 1,7,mortality_recent_3d_per_1000,4.428285088332634,-0.0011748030084878553
47,2025-4,Tags 1,7,mortality_trend_delta_per_1000,1.9810749079382837,-0.0005285737424599093
47,2025-4,Tags 1,7,weight_gap_pct,46.882352941176485,-0.0033656175244571574
47,2025-4,Tags 1,7,weight_staleness_days,0.0,-0.004623763372102033
47,2025-4,Tags 1,7,temperature_deviation_from_band_c,0.0,0.0006253344349458828
47,2025-4,Tags 1,7,humidity_deviation_from_band_pp,21.329861111111143,0.0033311569250491927
47,2025-4,Tags 1,7,environment_out_of_band_days_7d,7.0,0.00026922648604521136
47,2025-4,Tags 1,7,environment_staleness_days,0.0,3.923412281020873e-06
47,2025-4,Tags 1,7,is_lags_building,0.0,0.006135912428856242
47,2025-4,Tags 1,7,historical_building_recovery,0.9320795416333614,0.002689332558383444
47,2025-4,Tags 1,7,peer_delta_percentage_alive,-0.008864580705073788,-4.403787486673344e-05
47,2025-4,Tags 1,7,peer_delta_weight_gap_pct,1.941176470588239,0.0004255792170891052
47,2025-4,Tags 1,7,missingindicator_temperature_deviation_from_band_c,0.0,-0.0005449145472897415
47,2025-4,Tags 1,7,missingindicator_humidity_deviation_from_band_pp,0.0,-0.0004580218376477563
47,2025-4,Tags 1,7,missingindicator_environment_out_of_band_days_7d,0.0,-0.00041503351451929185
47,2025-4,Tags 1,7,missingindicator_environment_staleness_days,0.0,-0.0005017294778632169
48,2025-4,Tags 1,14,cycle_day,14.0,-0.004739864848186439
48,2025-4,Tags 1,14,percentage_alive,0.9619633617675848,0.0012361542185626443
48,2025-4,Tags 1,14,mortality_recent_3d_per_1000,1.4916328718594134,-0.00024643507523750566
48,2025-4,Tags 1,14,mortality_trend_delta_per_1000,0.0,0.00011766516486863463
48,2025-4,Tags 1,14,weight_gap_pct,43.21052631578948,-0.0030943306319923354
48,2025-4,Tags 1,14,weight_staleness_days,0.0,-0.004424971225581107
48,2025-4,Tags 1,14,temperature_deviation_from_band_c,0.0,0.0006756623618790416
48,2025-4,Tags 1,14,humidity_deviation_from_band_pp,22.171527777777797,0.0034924843334788727
48,2025-4,Tags 1,14,environment_out_of_band_days_7d,7.0,0.0003203938121740849
48,2025-4,Tags 1,14,environment_staleness_days,0.0,5.836690715349117e-06
48,2025-4,Tags 1,14,is_lags_building,0.0,0.00590218095028121
48,2025-4,Tags 1,14,historical_building_recovery,0.9320795416333614,0.0028527156351519064
48,2025-4,Tags 1,14,peer_delta_percentage_alive,-0.014173639916862157,2.0636052152229008e-05
48,2025-4,Tags 1,14,peer_delta_weight_gap_pct,7.1578947368420955,0.0004341930393788533
48,2025-4,Tags 1,14,missingindicator_temperature_deviation_from_band_c,0.0,-0.0005161268895244472
48,2025-4,Tags 1,14,missingindicator_humidity_deviation_from_band_pp,0.0,-0.0004363885119560205
48,2025-4,Tags 1,14,missingindicator_environment_out_of_band_days_7d,0.0,-0.0005165025469427057
48,2025-4,Tags 1,14,missingindicator_environment_staleness_days,0.0,-0.0006158409026104869
49,2025-4,Tags 1,21,cycle_day,21.0,-0.0008979857136766244
49,2025-4,Tags 1,21,percentage_alive,0.9503565934834288,0.002466273000376687
49,2025-4,Tags 1,21,mortality_recent_3d_per_1000,1.6314734535962334,-0.001284689321490853
49,2025-4,Tags 1,21,mortality_trend_delta_per_1000,0.0332953766040047,0.0001401172810149066
49,2025-4,Tags 1,21,weight_gap_pct,42.516250000000014,-0.003166839772151491
49,2025-4,Tags 1,21,weight_staleness_days,0.0,-0.004485269093851312
49,2025-4,Tags 1,21,temperature_deviation_from_band_c,1.7787349849849967,0.0006747274361625072
49,2025-4,Tags 1,21,humidity_deviation_from_band_pp,21.106212462462437,0.003525011756190933
49,2025-4,Tags 1,21,environment_out_of_band_days_7d,7.0,0.0003145720330158172
49,2025-4,Tags 1,21,environment_staleness_days,0.0,2.1077859898661457e-05
49,2025-4,Tags 1,21,is_lags_building,0.0,0.005306294645242902
49,2025-4,Tags 1,21,historical_building_recovery,0.9320795416333614,0.00258913274770641
49,2025-4,Tags 1,21,peer_delta_percentage_alive,-0.01736803771907458,4.077072036951271e-05
49,2025-4,Tags 1,21,peer_delta_weight_gap_pct,6.343750000000014,0.00030240622845829814
49,2025-4,Tags 1,21,missingindicator_temperature_deviation_from_band_c,0.0,-0.0005769246698773498
49,2025-4,Tags 1,21,missingindicator_humidity_deviation_from_band_pp,0.0,-0.000423641395346504
49,2025-4,Tags 1,21,missingindicator_environment_out_of_band_days_7d,0.0,-0.0005178512010182584
49,2025-4,Tags 1,21,missingindicator_environment_staleness_days,0.0,-0.0006355666891584618
50,2025-4,Tags 1,28,cycle_day,28.0,0.003293253427890085
50,2025-4,Tags 1,28,percentage_alive,0.9291008250594324,0.0028621566963227146
50,2025-4,Tags 1,28,mortality_recent_3d_per_1000,1.1187246538945603,0.000494704446133692
50,2025-4,Tags 1,28,mortality_trend_delta_per_1000,0.0,0.0001903505040649777
50,2025-4,Tags 1,28,weight_gap_pct,39.09833333333334,-0.0035258336658823865
50,2025-4,Tags 1,28,weight_staleness_days,0.0,-0.004973412938061934
50,2025-4,Tags 1,28,temperature_deviation_from_band_c,6.2322222222222265,-0.0028164763513409434
50,2025-4,Tags 1,28,humidity_deviation_from_band_pp,9.840000000000003,0.00046787610457716436
50,2025-4,Tags 1,28,environment_out_of_band_days_7d,7.0,0.0002916021047475132
50,2025-4,Tags 1,28,environment_staleness_days,4.0,2.673603829537549e-05
50,2025-4,Tags 1,28,is_lags_building,0.0,0.004131078693424117
50,2025-4,Tags 1,28,historical_building_recovery,0.9320795416333614,0.0020339985448327587
50,2025-4,Tags 1,28,peer_delta_percentage_alive,-0.02363305831352247,-8.880839602984991e-06
50,2025-4,Tags 1,28,peer_delta_weight_gap_pct,5.011666666666677,0.00026579754734031794
50,2025-4,Tags 1,28,missingindicator_temperature_deviation_from_band_c,0.0,-0.0006318123924770925
50,2025-4,Tags 1,28,missingindicator_humidity_deviation_from_band_pp,0.0,-0.0004607746514204937
50,2025-4,Tags 1,28,missingindicator_environment_out_of_band_days_7d,0.0,-0.0006086825595722158
50,2025-4,Tags 1,28,missingindicator_environment_staleness_days,0.0,-0.0005655116707896497
51,2025-4,Tags 1,48,cycle_day,48.0,0.014783047804757133
51,2025-4,Tags 1,48,percentage_alive,0.9081247377989092,0.0026684372280570286
51,2025-4,Tags 1,48,mortality_recent_3d_per_1000,1.0721111266489534,0.0002320100172183976
51,2025-4,Tags 1,48,mortality_trend_delta_per_1000,0.1731359583408246,-0.0001890503542538819
51,2025-4,Tags 1,48,weight_gap_pct,19.916666666666668,0.0016660829838620707
51,2025-4,Tags 1,48,weight_staleness_days,13.0,0.020351191909956937
51,2025-4,Tags 1,48,temperature_deviation_from_band_c,6.2322222222222265,-0.0013063736616464794
51,2025-4,Tags 1,48,humidity_deviation_from_band_pp,9.840000000000003,0.00048178352727137246
51,2025-4,Tags 1,48,environment_out_of_band_days_7d,7.0,0.00014061658079634254
51,2025-4,Tags 1,48,environment_staleness_days,24.0,-0.00021409207679679544
51,2025-4,Tags 1,48,is_lags_building,0.0,0.0030118352378780662
51,2025-4,Tags 1,48,historical_building_recovery,0.9320795416333614,0.001325319011636574
51,2025-4,Tags 1,48,peer_delta_percentage_alive,-0.021513170113473534,-2.645954291426026e-05
51,2025-4,Tags 1,48,peer_delta_weight_gap_pct,0.4744444444444582,0.00016577271949397315
51,2025-4,Tags 1,48,missingindicator_temperature_deviation_from_band_c,0.0,-0.0004087352967548004
51,2025-4,Tags 1,48,missingindicator_humidity_deviation_from_band_pp,0.0,-0.0002709693749683117
51,2025-4,Tags 1,48,missingindicator_environment_out_of_band_days_7d,0.0,-0.00034095619903296183
51,2025-4,Tags 1,48,missingindicator_environment_staleness_days,0.0,-0.00040461644207048965
52,2025-4,Tags 2,7,cycle_day,7.0,-0.007573966206517735
52,2025-4,Tags 2,7,percentage_alive,0.9865244244806288,-0.0027085213126783227
52,2025-4,Tags 2,7,mortality_recent_3d_per_1000,2.2459292532285233,-0.0009276526859545044
52,2025-4,Tags 2,7,mortality_trend_delta_per_1000,0.5614823133071309,-0.00029713759485058063
52,2025-4,Tags 2,7,weight_gap_pct,44.941176470588246,-0.004656560856701633
52,2025-4,Tags 2,7,weight_staleness_days,0.0,-0.004671431514452461
52,2025-4,Tags 2,7,temperature_deviation_from_band_c,1.4639997044917301,0.0006618681281225502
52,2025-4,Tags 2,7,humidity_deviation_from_band_pp,11.025694444444396,0.0016453815163490642
52,2025-4,Tags 2,7,environment_out_of_band_days_7d,7.0,0.0002309410852197214
52,2025-4,Tags 2,7,environment_staleness_days,0.0,5.307260901636787e-06
52,2025-4,Tags 2,7,is_lags_building,0.0,0.006281731054987741
52,2025-4,Tags 2,7,historical_building_recovery,0.9303538352986385,0.0008362206762098664
52,2025-4,Tags 2,7,peer_delta_percentage_alive,0.0007335397621301976,-0.0003915740080610053
52,2025-4,Tags 2,7,peer_delta_weight_gap_pct,0.0,0.0004506728224734813
52,2025-4,Tags 2,7,missingindicator_temperature_deviation_from_band_c,1.0,0.0005304588376884462
52,2025-4,Tags 2,7,missingindicator_humidity_deviation_from_band_pp,1.0,0.0002835940160210361
52,2025-4,Tags 2,7,missingindicator_environment_out_of_band_days_7d,1.0,0.00035040732930319697
52,2025-4,Tags 2,7,missingindicator_environment_staleness_days,1.0,0.0005545610063933527
53,2025-4,Tags 2,14,cycle_day,14.0,-0.005078377067473433
53,2025-4,Tags 2,14,percentage_alive,0.976137001684447,-0.0010077232021713583
53,2025-4,Tags 2,14,mortality_recent_3d_per_1000,1.3101253977166385,0.00039212545550727573
53,2025-4,Tags 2,14,mortality_trend_delta_per_1000,0.0,3.533976752677695e-05
53,2025-4,Tags 2,14,weight_gap_pct,32.76315789473686,-0.00327574343924636
53,2025-4,Tags 2,14,weight_staleness_days,0.0,-0.004477436792720323
53,2025-4,Tags 2,14,temperature_deviation_from_band_c,1.4639997044917301,0.0006796182513351327
53,2025-4,Tags 2,14,humidity_deviation_from_band_pp,11.025694444444396,0.00179179327618526
53,2025-4,Tags 2,14,environment_out_of_band_days_7d,7.0,0.0002659780998194303
53,2025-4,Tags 2,14,environment_staleness_days,0.0,7.009836739036002e-06
53,2025-4,Tags 2,14,is_lags_building,0.0,0.005846477078748885
53,2025-4,Tags 2,14,historical_building_recovery,0.9303538352986385,0.0006780425580076562
53,2025-4,Tags 2,14,peer_delta_percentage_alive,0.0,-0.00038064320992267745
53,2025-4,Tags 2,14,peer_delta_weight_gap_pct,-3.2894736842105274,-0.00045388274984715205
53,2025-4,Tags 2,14,missingindicator_temperature_deviation_from_band_c,1.0,0.0005083252093304114
53,2025-4,Tags 2,14,missingindicator_humidity_deviation_from_band_pp,1.0,0.0002597921174511985
53,2025-4,Tags 2,14,missingindicator_environment_out_of_band_days_7d,1.0,0.00038707419475989793
53,2025-4,Tags 2,14,missingindicator_environment_staleness_days,1.0,0.0005934998083034556
54,2025-4,Tags 2,21,cycle_day,21.0,-0.0008262869211947152
54,2025-4,Tags 2,21,percentage_alive,0.9653284671532848,0.001467702698480528
54,2025-4,Tags 2,21,mortality_recent_3d_per_1000,1.2633352049410442,0.00044781525697085107
54,2025-4,Tags 2,21,mortality_trend_delta_per_1000,0.0,0.00013635087326404474
54,2025-4,Tags 2,21,weight_gap_pct,36.1725,-0.004551533963004826
54,2025-4,Tags 2,21,weight_staleness_days,0.0,-0.004382244714722566
54,2025-4,Tags 2,21,temperature_deviation_from_band_c,1.4639997044917301,0.0007690513444013675
54,2025-4,Tags 2,21,humidity_deviation_from_band_pp,11.025694444444396,0.0018588636206051798
54,2025-4,Tags 2,21,environment_out_of_band_days_7d,7.0,0.0002766767164082734
54,2025-4,Tags 2,21,environment_staleness_days,0.0,1.0707265913837591e-05
54,2025-4,Tags 2,21,is_lags_building,0.0,0.005566968912890474
54,2025-4,Tags 2,21,historical_building_recovery,0.9303538352986385,0.0007583241861839279
54,2025-4,Tags 2,21,peer_delta_percentage_alive,-0.0023961640492186076,-0.0003334744691538609
54,2025-4,Tags 2,21,peer_delta_weight_gap_pct,0.0,0.0004038664586045698
54,2025-4,Tags 2,21,missingindicator_temperature_deviation_from_band_c,1.0,0.000543376606198748
54,2025-4,Tags 2,21,missingindicator_humidity_deviation_from_band_pp,1.0,0.00027950677635739423
54,2025-4,Tags 2,21,missingindicator_environment_out_of_band_days_7d,1.0,0.00041518969487533403
54,2025-4,Tags 2,21,missingindicator_environment_staleness_days,1.0,0.0006584342081393871
55,2025-4,Tags 2,28,cycle_day,28.0,0.004034192112846203
55,2025-4,Tags 2,28,percentage_alive,0.9460976979225154,0.003050349394306286
55,2025-4,Tags 2,28,mortality_recent_3d_per_1000,0.9358038555118848,0.0004833811708203752
55,2025-4,Tags 2,28,mortality_trend_delta_per_1000,0.0,0.000157751805530135
55,2025-4,Tags 2,28,weight_gap_pct,35.818333333333335,-0.0040925911590343235
